text,id,label,annotator,annotation_id,created_at,updated_at,lead_time
在联网状态下，安装whl包时会自动下载MindSpore安装包的依赖项（依赖项详情参见[setup.py](https://gitee.com/mindspore/mindspore/blob/r1.7/setup.py)中的required_package），其余情况需自行安装。运行模型时，需要根据[ModelZoo](https://gitee.com/mindspore/models/tree/r1.7/)中不同模型指定的requirements.txt安装额外依赖，常见依赖可以参考[requirements.txt](https://gitee.com/mindspore/mindspore/blob/r1.7/requirements.txt)。,6847,"[{""start"": 19, ""end"": 28, ""text"": ""MindSpore"", ""labels"": [""TOO""]}, {""start"": 9, ""end"": 12, ""text"": ""whl"", ""labels"": [""TOO""]}, {""start"": 36, ""end"": 38, ""text"": ""依赖"", ""labels"": [""NOU""]}, {""start"": 54, ""end"": 110, ""text"": ""https://gitee.com/mindspore/mindspore/blob/r1.7/setup.py"", ""labels"": [""LIN""]}, {""start"": 152, ""end"": 160, ""text"": ""ModelZoo"", ""labels"": [""TOO""]}, {""start"": 162, ""end"": 207, ""text"": ""https://gitee.com/mindspore/models/tree/r1.7/"", ""labels"": [""NOU""]}, {""start"": 241, ""end"": 243, ""text"": ""依赖"", ""labels"": [""NOU""]}, {""start"": 266, ""end"": 330, ""text"": ""https://gitee.com/mindspore/mindspore/blob/r1.7/requirements.txt"", ""labels"": [""LIN""]}]",1,4575,2022-09-04T02:34:36.510679Z,2022-09-04T02:34:36.510679Z,70.599
- 默认从github下载依赖源码，当-S选项设置为`on`时，从对应的gitee镜像下载。,6838,"[{""start"": 15, ""end"": 17, ""text"": ""源码"", ""labels"": [""NOU""]}, {""start"": 13, ""end"": 15, ""text"": ""依赖"", ""labels"": [""NOU""]}]",1,4566,2022-09-04T02:33:18.043835Z,2022-09-04T02:33:18.043835Z,26.801
进入MindSpore根目录，然后执行编译脚本。,6828,"[{""start"": 21, ""end"": 23, ""text"": ""脚本"", ""labels"": [""NOU""]}, {""start"": 2, ""end"": 11, ""text"": ""MindSpore"", ""labels"": [""TOO""]}]",1,4556,2022-09-03T10:46:34.420671Z,2022-09-03T10:46:34.420671Z,14.17
## 从代码仓下载源码,6820,"[{""start"": 4, ""end"": 6, ""text"": ""代码"", ""labels"": [""NOU""]}, {""start"": 9, ""end"": 11, ""text"": ""源码"", ""labels"": [""NOU""]}]",1,4548,2022-09-03T10:46:12.380766Z,2022-09-03T10:46:12.380766Z,11.859
可以通过以下命令编译安装[Open MPI](https://www.open-mpi.org/)。,6805,"[{""start"": 6, ""end"": 8, ""text"": ""命令"", ""labels"": [""NOU""]}, {""start"": 13, ""end"": 21, ""text"": ""Open MPI"", ""labels"": [""TOO""]}, {""start"": 23, ""end"": 48, ""text"": ""https://www.open-mpi.org/"", ""labels"": [""LIN""]}]",1,4533,2022-09-03T10:45:50.780829Z,2022-09-03T10:45:50.780829Z,41.677
    最后需要将CMake添加到`PATH`环境变量中。如果使用默认安装目录执行以下命令，其他安装目录需要做相应修改。,6796,"[{""start"": 9, ""end"": 14, ""text"": ""CMake"", ""labels"": [""TOO""]}, {""start"": 43, ""end"": 45, ""text"": ""命令"", ""labels"": [""NOU""]}]",1,4524,2022-09-03T10:45:02.684503Z,2022-09-03T10:45:02.684503Z,17.159
    执行安装脚本安装CMake，默认安装到`/usr/local`目录下。,6789,"[{""start"": 8, ""end"": 10, ""text"": ""脚本"", ""labels"": [""NOU""]}, {""start"": 12, ""end"": 17, ""text"": ""CMake"", ""labels"": [""TOO""]}]",1,4517,2022-09-03T10:44:41.538984Z,2022-09-03T10:44:41.538984Z,12.684
    # aarch64使用,6785,"[{""start"": 6, ""end"": 11, ""text"": ""aarch"", ""labels"": [""TOO""]}, {""start"": 11, ""end"": 13, ""text"": ""64"", ""labels"": [""NUM""]}]",1,4513,2022-09-03T10:44:25.320334Z,2022-09-03T10:44:25.320334Z,8.238
- Ubuntu 18.04可以通过以下命令安装[CMake](https://cmake.org/)。,6770,"[{""start"": 20, ""end"": 22, ""text"": ""命令"", ""labels"": [""NOU""]}, {""start"": 25, ""end"": 30, ""text"": ""CMake"", ""labels"": [""LIN""]}, {""start"": 32, ""end"": 50, ""text"": ""https://cmake.org/"", ""labels"": [""LIN""]}]",1,4497,2022-09-03T10:43:47.376869Z,2022-09-03T10:43:47.376869Z,13.7
- EulerOS和OpenEuler可以使用以下命令安装。,6710,"[{""start"": 2, ""end"": 9, ""text"": ""EulerOS"", ""labels"": [""TOO""]}, {""start"": 10, ""end"": 19, ""text"": ""OpenEuler"", ""labels"": [""TOO""]}, {""start"": 25, ""end"": 27, ""text"": ""命令"", ""labels"": [""NOU""]}]",1,4436,2022-09-03T10:41:53.420579Z,2022-09-03T10:41:53.420579Z,25.619
    安装完成后，需要使用如下命令切换到GCC 7。,6704,"[{""start"": 16, ""end"": 18, ""text"": ""命令"", ""labels"": [""NOU""]}, {""start"": 21, ""end"": 25, ""text"": ""GCC "", ""labels"": [""TOO""]}, {""start"": 25, ""end"": 26, ""text"": ""7"", ""labels"": [""NUM""]}]",1,4430,2022-09-03T10:41:20.357472Z,2022-09-03T10:41:20.357472Z,27.946
安装昇腾AI处理器配套软件包提供的whl包，whl包随配套软件包发布。如果之前安装过昇腾AI处理器配套软件包，需要先使用如下命令卸载相应的包。,6666,"[{""start"": 2, ""end"": 14, ""text"": ""昇腾AI处理器配套软件包"", ""labels"": [""TOO""]}, {""start"": 17, ""end"": 20, ""text"": ""whl"", ""labels"": [""TOO""]}, {""start"": 42, ""end"": 54, ""text"": ""昇腾AI处理器配套软件包"", ""labels"": [""TOO""]}, {""start"": 62, ""end"": 64, ""text"": ""命令"", ""labels"": [""NOU""]}]",1,4392,2022-09-03T10:16:04.411978Z,2022-09-03T10:16:04.411978Z,37.403
安装包默认安装路径为`/usr/local/Ascend`。安装后确认当前用户有权限访问昇腾AI处理器配套软件包的安装路径，若无权限，需要root用户将当前用户添加到`/usr/local/Ascend`所在的用户组。,6664,"[{""start"": 37, ""end"": 39, ""text"": ""用户"", ""labels"": [""PER""]}, {""start"": 40, ""end"": 42, ""text"": ""权限"", ""labels"": [""NOU""]}, {""start"": 44, ""end"": 56, ""text"": ""昇腾AI处理器配套软件包"", ""labels"": [""TOO""]}, {""start"": 64, ""end"": 66, ""text"": ""权限"", ""labels"": [""NOU""]}, {""start"": 69, ""end"": 75, ""text"": ""root用户"", ""labels"": [""PER""]}, {""start"": 78, ""end"": 80, ""text"": ""用户"", ""labels"": [""PER""]}, {""start"": 105, ""end"": 108, ""text"": ""用户组"", ""labels"": [""PER""]}]",1,4390,2022-09-03T10:15:25.659388Z,2022-09-03T10:15:25.659388Z,121.628
详细安装方法请参考[Ascend Data Center Solution 22.0.RC1安装指引文档](https://support.huawei.com/enterprise/zh/doc/EDOC1100246310)。,6662,"[{""start"": 10, ""end"": 37, ""text"": ""Ascend Data Center Solution"", ""labels"": [""TOO""]}, {""start"": 38, ""end"": 42, ""text"": ""22.0"", ""labels"": [""NUM""]}, {""start"": 54, ""end"": 113, ""text"": ""https://support.huawei.com/enterprise/zh/doc/EDOC1100246310"", ""labels"": [""LIN""]}]",1,4388,2022-09-03T10:13:22.867451Z,2022-09-03T10:13:22.867451Z,28.026
可以通过以下命令查看Python版本。,6654,"[{""start"": 6, ""end"": 8, ""text"": ""命令"", ""labels"": [""NOU""]}, {""start"": 10, ""end"": 16, ""text"": ""Python"", ""labels"": [""TOO""]}]",1,4380,2022-09-03T09:57:00.854057Z,2022-09-03T09:57:00.854057Z,13.615
创建虚拟环境，以Python 3.7.5为例：,6647,"[{""start"": 8, ""end"": 15, ""text"": ""Python "", ""labels"": [""TOO""]}, {""start"": 15, ""end"": 20, ""text"": ""3.7.5"", ""labels"": [""NUM""]}]",1,4373,2022-09-03T09:56:43.199432Z,2022-09-03T09:56:43.199432Z,12.979
安装完成后，可以为Conda设置清华源加速下载，参考[此处](https://mirrors.tuna.tsinghua.edu.cn/help/anaconda/)。,6645,"[{""start"": 9, ""end"": 14, ""text"": ""Conda"", ""labels"": [""TOO""]}, {""start"": 16, ""end"": 19, ""text"": ""清华源"", ""labels"": [""NOU""]}, {""start"": 31, ""end"": 82, ""text"": ""https://mirrors.tuna.tsinghua.edu.cn/help/anaconda/"", ""labels"": [""LIN""]}]",1,4371,2022-09-03T09:56:28.721872Z,2022-09-03T09:56:28.721872Z,1985.999
[Python](https://www.python.org/)可通过Conda进行安装。,6632,"[{""start"": 1, ""end"": 7, ""text"": ""Python"", ""labels"": [""TOO""]}, {""start"": 9, ""end"": 32, ""text"": ""https://www.python.org/"", ""labels"": [""LIN""]}, {""start"": 36, ""end"": 41, ""text"": ""Conda"", ""labels"": [""TOO""]}]",1,4358,2022-09-03T09:22:26.875450Z,2022-09-03T09:23:11.252900Z,42.789
|[GCC](#安装gcc)|7.3.0|用于编译MindSpore的C++编译器|,6617,"[{""start"": 10, ""end"": 13, ""text"": ""gcc"", ""labels"": [""TOO""]}, {""start"": 15, ""end"": 20, ""text"": ""7.3.0"", ""labels"": [""NUM""]}, {""start"": 25, ""end"": 34, ""text"": ""MindSpore"", ""labels"": [""TOO""]}, {""start"": 35, ""end"": 38, ""text"": ""C++"", ""labels"": [""TOO""]}]",1,4342,2022-09-03T09:21:41.328303Z,2022-09-03T09:21:41.328303Z,30.972
|[setuptools](#安装wheel和setuptools)|44.0及以上|MindSpore使用的Python包管理工具|,6616,"[{""start"": 17, ""end"": 22, ""text"": ""wheel"", ""labels"": [""TOO""]}, {""start"": 23, ""end"": 33, ""text"": ""setuptools"", ""labels"": [""TOO""]}, {""start"": 35, ""end"": 39, ""text"": ""44.0"", ""labels"": [""NUM""]}, {""start"": 43, ""end"": 52, ""text"": ""MindSpore"", ""labels"": [""TOO""]}, {""start"": 55, ""end"": 61, ""text"": ""Python"", ""labels"": [""TOO""]}]",1,4341,2022-09-03T09:21:10.090124Z,2022-09-03T09:21:10.090124Z,99.536
|[wheel](#安装wheel和setuptools)|0.32.0及以上|MindSpore使用的Python打包工具|,6615,"[{""start"": 12, ""end"": 17, ""text"": ""wheel"", ""labels"": [""TOO""]}, {""start"": 18, ""end"": 28, ""text"": ""setuptools"", ""labels"": [""TOO""]}, {""start"": 30, ""end"": 36, ""text"": ""0.32.0"", ""labels"": [""NUM""]}, {""start"": 40, ""end"": 49, ""text"": ""MindSpore"", ""labels"": [""TOO""]}, {""start"": 52, ""end"": 58, ""text"": ""Python"", ""labels"": [""TOO""]}]",1,4340,2022-09-03T09:19:30.272894Z,2022-09-03T09:19:30.272894Z,66.345
|[昇腾AI处理器配套软件包](#安装昇腾ai处理器配套软件包)|-|MindSpore使用的Ascend平台AI计算库|,6614,"[{""start"": 2, ""end"": 14, ""text"": ""昇腾AI处理器配套软件包"", ""labels"": [""TOO""]}, {""start"": 35, ""end"": 44, ""text"": ""MindSpore"", ""labels"": [""TOO""]}]",1,4339,2022-09-03T09:18:23.673443Z,2022-09-03T09:18:23.673443Z,86.638
|[Python](#安装python)|3.7-3.9|MindSpore的使用依赖Python环境|,6613,"[{""start"": 13, ""end"": 19, ""text"": ""python"", ""labels"": [""TOO""]}, {""start"": 21, ""end"": 24, ""text"": ""3.7"", ""labels"": [""NUM""]}, {""start"": 25, ""end"": 28, ""text"": ""3.9"", ""labels"": [""NUM""]}, {""start"": 29, ""end"": 38, ""text"": ""MindSpore"", ""labels"": [""TOO""]}, {""start"": 43, ""end"": 49, ""text"": ""Python"", ""labels"": [""TOO""]}]",1,4338,2022-09-03T09:16:56.772606Z,2022-09-03T09:16:56.772606Z,215.241
|Ubuntu 18.04/CentOS 7.6/EulerOS 2.8/OpenEuler 20.03/KylinV10 SP1|-|编译和运行MindSpore的操作系统|,6612,"[{""start"": 1, ""end"": 13, ""text"": ""Ubuntu 18.04"", ""labels"": [""SYS""]}, {""start"": 14, ""end"": 24, ""text"": ""CentOS 7.6"", ""labels"": [""SYS""]}, {""start"": 25, ""end"": 36, ""text"": ""EulerOS 2.8"", ""labels"": [""SYS""]}, {""start"": 37, ""end"": 52, ""text"": ""OpenEuler 20.03"", ""labels"": [""SYS""]}, {""start"": 53, ""end"": 65, ""text"": ""KylinV10 SP1"", ""labels"": [""SYS""]}, {""start"": 73, ""end"": 82, ""text"": ""MindSpore"", ""labels"": [""TOO""]}]",1,4337,2022-09-03T09:13:21.255410Z,2022-09-03T09:13:21.255410Z,267.377
下表列出了编译安装MindSpore所需的系统环境和第三方依赖。,6608,"[{""start"": 5, ""end"": 9, ""text"": ""编译安装"", ""labels"": [""MET""]}, {""start"": 9, ""end"": 18, ""text"": ""MindSpore"", ""labels"": [""TOO""]}, {""start"": 21, ""end"": 25, ""text"": ""系统环境"", ""labels"": [""NOU""]}, {""start"": 29, ""end"": 31, ""text"": ""依赖"", ""labels"": [""NOU""]}]",1,4333,2022-09-03T09:08:51.102373Z,2022-09-03T09:08:51.102373Z,88.124
现在您可以跳转到[从代码仓下载源码](#从代码仓下载源码)小节开始下载编译MindSpore。,6602,"[{""start"": 10, ""end"": 12, ""text"": ""代码"", ""labels"": [""NOU""]}, {""start"": 15, ""end"": 17, ""text"": ""源码"", ""labels"": [""NOU""]}, {""start"": 21, ""end"": 23, ""text"": ""代码"", ""labels"": [""NOU""]}, {""start"": 26, ""end"": 28, ""text"": ""源码"", ""labels"": [""TOO""]}, {""start"": 37, ""end"": 46, ""text"": ""MindSpore"", ""labels"": [""TOO""]}]",1,4327,2022-09-03T09:07:18.252836Z,2022-09-03T09:07:18.252836Z,45.471
以Python 3.7为例，执行以下命令激活虚拟环境。,6596,"[{""start"": 1, ""end"": 8, ""text"": ""Python "", ""labels"": [""TOO""]}, {""start"": 8, ""end"": 11, ""text"": ""3.7"", ""labels"": [""NUM""]}, {""start"": 18, ""end"": 20, ""text"": ""命令"", ""labels"": [""NOU""]}, {""start"": 22, ""end"": 26, ""text"": ""虚拟环境"", ""labels"": [""NOU""]}]",1,4321,2022-09-03T09:06:28.795536Z,2022-09-03T09:06:28.795536Z,25.38
自动安装脚本会为MindSpore创建名为`mindspore_pyXX`的虚拟环境。其中`XX`为Python版本，如Python 3.7则虚拟环境名为`mindspore_py37`。执行以下命令查看所有虚拟环境。,6590,"[{""start"": 4, ""end"": 6, ""text"": ""脚本"", ""labels"": [""TOO""]}, {""start"": 38, ""end"": 42, ""text"": ""虚拟环境"", ""labels"": [""NOU""]}, {""start"": 60, ""end"": 67, ""text"": ""Python "", ""labels"": [""TOO""]}, {""start"": 67, ""end"": 70, ""text"": ""3.7"", ""labels"": [""NUM""]}, {""start"": 98, ""end"": 100, ""text"": ""命令"", ""labels"": [""NOU""]}, {""start"": 104, ""end"": 108, ""text"": ""虚拟环境"", ""labels"": [""NOU""]}, {""start"": 8, ""end"": 17, ""text"": ""MindSpore"", ""labels"": [""TOO""]}]",1,4315,2022-09-03T09:05:59.413337Z,2022-09-03T09:05:59.413337Z,60.675
自动安装脚本执行完成后，需要重新打开终端窗口以使环境变量生效。,6588,"[{""start"": 18, ""end"": 22, ""text"": ""终端窗口"", ""labels"": [""NOU""]}, {""start"": 24, ""end"": 28, ""text"": ""环境变量"", ""labels"": [""NOU""]}]",1,4313,2022-09-03T09:04:57.404764Z,2022-09-03T09:04:57.404764Z,14.27
- 安装Python3和pip3，并设为默认。,6585,"[{""start"": 4, ""end"": 10, ""text"": ""Python"", ""labels"": [""TOO""]}, {""start"": 10, ""end"": 11, ""text"": ""3"", ""labels"": [""NUM""]}, {""start"": 15, ""end"": 16, ""text"": ""3"", ""labels"": [""NUM""]}, {""start"": 12, ""end"": 15, ""text"": ""pip"", ""labels"": [""TOO""]}]",1,4310,2022-09-03T08:35:47.116156Z,2022-09-03T08:35:47.116156Z,36.973
- 安装MindSpore所需的编译依赖，如GCC，CMake等。,6584,"[{""start"": 22, ""end"": 25, ""text"": ""GCC"", ""labels"": [""TOO""]}, {""start"": 26, ""end"": 31, ""text"": ""CMake"", ""labels"": [""TOO""]}, {""start"": 4, ""end"": 13, ""text"": ""MindSpore"", ""labels"": [""TOO""]}]",1,4309,2022-09-03T08:35:09.883462Z,2022-09-03T08:35:09.883462Z,33.843
# 如需指定安装Python 3.9，并且安装可选依赖Open MPI,6577,"[{""start"": 8, ""end"": 15, ""text"": ""Python "", ""labels"": [""TOO""]}, {""start"": 15, ""end"": 18, ""text"": ""3.9"", ""labels"": [""NUM""]}, {""start"": 25, ""end"": 27, ""text"": ""依赖"", ""labels"": [""NOU""]}, {""start"": 27, ""end"": 35, ""text"": ""Open MPI"", ""labels"": [""TOO""]}]",1,4302,2022-09-03T08:34:30.090467Z,2022-09-03T08:34:30.090467Z,28.269
# 默认安装Python 3.7,6574,"[{""start"": 6, ""end"": 13, ""text"": ""Python "", ""labels"": [""TOO""]}, {""start"": 13, ""end"": 16, ""text"": ""3.7"", ""labels"": [""NUM""]}]",1,4299,2022-09-03T08:33:58.793557Z,2022-09-03T08:33:58.793557Z,20.983
使用以下命令获取自动安装脚本并执行。通过自动安装脚本配置的环境，仅支持编译MindSpore>=1.6.0。,6570,"[{""start"": 4, ""end"": 6, ""text"": ""命令"", ""labels"": [""NOU""]}, {""start"": 12, ""end"": 14, ""text"": ""脚本"", ""labels"": [""NOU""]}, {""start"": 24, ""end"": 26, ""text"": ""脚本"", ""labels"": [""NOU""]}, {""start"": 29, ""end"": 31, ""text"": ""环境"", ""labels"": [""NOU""]}, {""start"": 37, ""end"": 46, ""text"": ""MindSpore"", ""labels"": [""TOO""]}, {""start"": 48, ""end"": 53, ""text"": ""1.6.0"", ""labels"": [""NUM""]}]",1,4295,2022-09-03T08:33:35.156409Z,2022-09-03T08:33:35.156409Z,49.637
在使用自动安装脚本之前，需要确保系统正确安装了昇腾AI处理器配套软件包。如果没有安装，请先参考[安装昇腾AI处理器配套软件包](#安装昇腾ai处理器配套软件包)小节进行安装。,6568,"[{""start"": 7, ""end"": 9, ""text"": ""脚本"", ""labels"": [""NOU""]}, {""start"": 23, ""end"": 35, ""text"": ""昇腾AI处理器配套软件包"", ""labels"": [""TOO""]}]",1,4293,2022-09-03T08:32:44.038368Z,2022-09-03T08:32:44.038368Z,22.129
- 如果您的系统是Ubuntu 18.04/CentOS 7.6/OpenEuler 20.03/KylinV10 SP1，或者已经安装了部分依赖，如Python，GCC等，则推荐参照[环境准备-手动](#环境准备-手动)小节的安装步骤手动安装。,6564,"[{""start"": 9, ""end"": 21, ""text"": ""Ubuntu 18.04"", ""labels"": [""SYS""]}, {""start"": 22, ""end"": 32, ""text"": ""CentOS 7.6"", ""labels"": [""SYS""]}, {""start"": 33, ""end"": 48, ""text"": ""OpenEuler 20.03"", ""labels"": [""SYS""]}, {""start"": 49, ""end"": 61, ""text"": ""KylinV10 SP1"", ""labels"": [""SYS""]}, {""start"": 75, ""end"": 81, ""text"": ""Python"", ""labels"": [""TOO""]}, {""start"": 82, ""end"": 85, ""text"": ""GCC"", ""labels"": [""TOO""]}]",1,4289,2022-09-03T08:32:18.158340Z,2022-09-03T08:32:18.158340Z,94.566
- 如果您想在一个已经配置好昇腾AI处理器配套软件包的EulerOS 2.8上配置一个可以编译MindSpore的环境，可以使用[自动安装脚本](https://gitee.com/mindspore/mindspore/raw/r1.7/scripts/install/euleros-ascend-source.sh)进行一键式配置，参见[环境准备-自动，推荐](#环境准备-自动推荐)小节。自动安装脚本会安装编译MindSpore所需的依赖。,6562,"[{""start"": 27, ""end"": 38, ""text"": ""EulerOS 2.8"", ""labels"": [""SYS""]}, {""start"": 14, ""end"": 26, ""text"": ""昇腾AI处理器配套软件包"", ""labels"": [""TOO""]}, {""start"": 47, ""end"": 56, ""text"": ""MindSpore"", ""labels"": [""TOO""]}, {""start"": 69, ""end"": 71, ""text"": ""脚本"", ""labels"": [""NOU""]}, {""start"": 73, ""end"": 161, ""text"": ""https://gitee.com/mindspore/mindspore/raw/r1.7/scripts/install/euleros-ascend-source.sh)"", ""labels"": [""LIN""]}, {""start"": 202, ""end"": 204, ""text"": ""脚本"", ""labels"": [""NOU""]}, {""start"": 209, ""end"": 218, ""text"": ""MindSpore"", ""labels"": [""TOO""]}]",1,4287,2022-09-03T08:30:35.285880Z,2022-09-03T08:30:40.857028Z,86.924
本文档介绍如何在Ascend 910环境的Linux系统上，使用源码编译方式快速安装MindSpore。,6560,"[{""start"": 21, ""end"": 26, ""text"": ""Linux"", ""labels"": [""SYS""]}, {""start"": 8, ""end"": 14, ""text"": ""Ascend"", ""labels"": [""TOO""]}, {""start"": 15, ""end"": 18, ""text"": ""910"", ""labels"": [""NUM""]}, {""start"": 32, ""end"": 38, ""text"": ""源码编译方式"", ""labels"": [""MET""]}, {""start"": 42, ""end"": 51, ""text"": ""MindSpore"", ""labels"": [""TOO""]}]",1,4285,2022-09-03T08:29:09.579650Z,2022-09-03T08:29:09.579650Z,36.506
    - [从代码仓下载源码](#从代码仓下载源码),6549,"[{""start"": 8, ""end"": 10, ""text"": ""代码"", ""labels"": [""NOU""]}, {""start"": 13, ""end"": 15, ""text"": ""源码"", ""labels"": [""NOU""]}, {""start"": 19, ""end"": 21, ""text"": ""代码"", ""labels"": [""NOU""]}, {""start"": 24, ""end"": 26, ""text"": ""源码"", ""labels"": [""NOU""]}]",1,4274,2022-09-03T08:28:15.853459Z,2022-09-03T08:28:15.853459Z,29.787
        - [安装wheel和setuptools](#安装wheel和setuptools),6543,"[{""start"": 13, ""end"": 18, ""text"": ""wheel"", ""labels"": [""TOO""]}, {""start"": 19, ""end"": 29, ""text"": ""setuptools"", ""labels"": [""TOO""]}, {""start"": 34, ""end"": 39, ""text"": ""wheel"", ""labels"": [""TOO""]}, {""start"": 40, ""end"": 50, ""text"": ""setuptools"", ""labels"": [""TOO""]}]",1,4268,2022-09-03T08:27:39.525134Z,2022-09-03T08:27:39.525134Z,23.045
- [源码编译方式安装MindSpore Ascend 910版本](#源码编译方式安装mindspore-ascend-910版本),6538,"[{""start"": 3, ""end"": 9, ""text"": ""源码编译方式"", ""labels"": [""MET""]}, {""start"": 11, ""end"": 27, ""text"": ""MindSpore Ascend"", ""labels"": [""TOO""]}, {""start"": 28, ""end"": 31, ""text"": ""910"", ""labels"": [""NUM""]}, {""start"": 61, ""end"": 64, ""text"": ""910"", ""labels"": [""NUM""]}, {""start"": 44, ""end"": 60, ""text"": ""mindspore-ascend"", ""labels"": [""TOO""]}, {""start"": 36, ""end"": 42, ""text"": ""源码编译方式"", ""labels"": [""MET""]}]",1,4263,2022-09-03T08:27:08.156351Z,2022-09-03T08:27:08.156351Z,48.348
# 源码编译方式安装MindSpore Ascend 910版本,6534,"[{""start"": 2, ""end"": 8, ""text"": ""源码编译方式"", ""labels"": [""MET""]}, {""start"": 10, ""end"": 27, ""text"": ""MindSpore Ascend "", ""labels"": [""TOO""]}, {""start"": 27, ""end"": 30, ""text"": ""910"", ""labels"": [""NUM""]}]",1,4259,2022-09-03T08:26:16.716604Z,2022-09-03T08:26:16.716604Z,25.07
当需要升级MindSpore版本时，可执行如下命令：,6525,"[{""start"": 23, ""end"": 25, ""text"": ""命令"", ""labels"": [""NOU""]}, {""start"": 5, ""end"": 14, ""text"": ""MindSpore"", ""labels"": [""TOO""]}]",1,4250,2022-09-03T08:25:34.859524Z,2022-09-03T08:25:34.859524Z,11.804
在联网状态下，安装whl包时会自动下载MindSpore安装包的依赖项（依赖项详情参见[setup.py](https://gitee.com/mindspore/mindspore/blob/r1.7/setup.py)中的required_package），其余情况需自行安装。运行模型时，需要根据[ModelZoo](https://gitee.com/mindspore/models/tree/r1.7/)中不同模型指定的requirements.txt安装额外依赖，常见依赖可以参考[requirements.txt](https://gitee.com/mindspore/mindspore/blob/r1.7/requirements.txt)。,6445,"[{""start"": 19, ""end"": 28, ""text"": ""MindSpore"", ""labels"": [""TOO""]}, {""start"": 9, ""end"": 12, ""text"": ""whl"", ""labels"": [""TOO""]}, {""start"": 36, ""end"": 38, ""text"": ""依赖"", ""labels"": [""NOU""]}, {""start"": 54, ""end"": 110, ""text"": ""https://gitee.com/mindspore/mindspore/blob/r1.7/setup.py"", ""labels"": [""LIN""]}, {""start"": 152, ""end"": 160, ""text"": ""ModelZoo"", ""labels"": [""TOO""]}, {""start"": 162, ""end"": 207, ""text"": ""https://gitee.com/mindspore/models/tree/r1.7/"", ""labels"": [""LIN""]}, {""start"": 241, ""end"": 243, ""text"": ""依赖"", ""labels"": [""NOU""]}, {""start"": 266, ""end"": 330, ""text"": ""https://gitee.com/mindspore/mindspore/blob/r1.7/requirements.txt"", ""labels"": [""LIN""]}]",1,4170,2022-09-03T08:24:01.417976Z,2022-09-03T08:24:01.417976Z,1644.907
# aarch64 + Python3.9,6441,"[{""start"": 2, ""end"": 7, ""text"": ""aarch"", ""labels"": [""TOO""]}, {""start"": 12, ""end"": 18, ""text"": ""Python"", ""labels"": [""TOO""]}, {""start"": 18, ""end"": 21, ""text"": ""3.9"", ""labels"": [""NUM""]}, {""start"": 7, ""end"": 10, ""text"": ""64 "", ""labels"": [""NUM""]}]",1,4166,2022-09-03T07:56:33.011641Z,2022-09-03T07:56:33.011641Z,428.175
# aarch64 + Python3.8,6439,"[{""start"": 2, ""end"": 7, ""text"": ""aarch"", ""labels"": [""TOO""]}, {""start"": 12, ""end"": 18, ""text"": ""Python"", ""labels"": [""TOO""]}, {""start"": 18, ""end"": 21, ""text"": ""3.8"", ""labels"": [""NUM""]}, {""start"": 7, ""end"": 10, ""text"": ""64 "", ""labels"": [""NUM""]}]",1,4164,2022-09-03T07:49:23.131980Z,2022-09-03T07:49:23.131980Z,23.986
# aarch64 + Python3.7,6437,"[{""start"": 2, ""end"": 7, ""text"": ""aarch"", ""labels"": [""TOO""]}, {""start"": 7, ""end"": 9, ""text"": ""64"", ""labels"": [""NUM""]}, {""start"": 12, ""end"": 18, ""text"": ""Python"", ""labels"": [""TOO""]}, {""start"": 18, ""end"": 21, ""text"": ""3.7"", ""labels"": [""NUM""]}]",1,4162,2022-09-03T07:48:56.423346Z,2022-09-03T07:48:56.423346Z,35.744
然后根据系统架构及Python版本执行如下命令安装MindSpore。,6428,"[{""start"": 9, ""end"": 15, ""text"": ""Python"", ""labels"": [""TOO""]}, {""start"": 25, ""end"": 34, ""text"": ""MindSpore"", ""labels"": [""TOO""]}, {""start"": 21, ""end"": 23, ""text"": ""命令"", ""labels"": [""NOU""]}]",1,4153,2022-09-03T07:48:14.510254Z,2022-09-03T07:48:14.510254Z,42.956
首先参考[版本列表](https://www.mindspore.cn/versions)选择想要安装的MindSpore版本，并进行SHA-256完整性校验。以1.7.0版本为例，执行以下命令。,6422,"[{""start"": 5, ""end"": 7, ""text"": ""版本"", ""labels"": [""NOU""]}, {""start"": 11, ""end"": 44, ""text"": ""https://www.mindspore.cn/versions"", ""labels"": [""LIN""]}, {""start"": 52, ""end"": 61, ""text"": ""MindSpore"", ""labels"": [""TOO""]}, {""start"": 81, ""end"": 86, ""text"": ""1.7.0"", ""labels"": [""NUM""]}, {""start"": 95, ""end"": 97, ""text"": ""命令"", ""labels"": [""NOU""]}]",1,4147,2022-09-03T07:47:27.847717Z,2022-09-03T07:47:27.847717Z,61.051
可以通过以下命令编译安装[Open MPI](https://www.open-mpi.org/)。,6405,"[{""start"": 13, ""end"": 21, ""text"": ""Open MPI"", ""labels"": [""TOO""]}, {""start"": 23, ""end"": 48, ""text"": ""https://www.open-mpi.org/"", ""labels"": [""LIN""]}, {""start"": 8, ""end"": 12, ""text"": ""编译安装"", ""labels"": [""MET""]}]",1,4130,2022-09-03T07:46:04.870430Z,2022-09-03T07:46:04.870430Z,37.375
